submitted_at,bytes,delay,activity,dst-rse,dst-type,protocol,src-rse,src-type,transfer-endpoint,duration,prediction
2017-06-18 00:41:03,3223787928,1,User Subscriptions,SLACXRD_SCRATCHDISK,DISK,gsiftp,INFN-NAPOLI-ATLAS_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,1164,300.37908935546875
2017-06-18 00:41:03,3312026004,1,User Subscriptions,SLACXRD_SCRATCHDISK,DISK,gsiftp,GR-12-TEIKAV_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,869,271.57452392578125
2017-06-18 00:41:04,1093767,4,User Subscriptions,SLACXRD_SCRATCHDISK,DISK,gsiftp,DESY-ZN_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,19,29.598201751708984
2017-06-18 00:41:05,1462257,6,User Subscriptions,MWT2_UC_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,3,27.55091094970703
2017-06-18 00:41:05,1443573,2,User Subscriptions,TRIUMF-LCG2_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,4,28.14916229248047
2017-06-18 00:41:05,166913650,434,User Subscriptions,SLACXRD_SCRATCHDISK,DISK,gsiftp,IFAE_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,98,28.25513458251953
2017-06-18 00:41:05,2275666,3,User Subscriptions,TRIUMF-LCG2_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,9,28.45065689086914
2017-06-18 00:41:05,3220841,3,User Subscriptions,BNL-OSG2_SCRATCHDISK,DISK,srm,NDGF-T1_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,7,28.327354431152344
2017-06-18 00:41:06,2163386,2,User Subscriptions,CA-SCINET-T2_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,5,26.788082122802734
2017-06-18 00:41:06,1823037,10,User Subscriptions,AUSTRALIA-ATLAS_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,17,26.668716430664062
2017-06-18 00:41:06,1525716,1,User Subscriptions,NET2_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,2,27.880287170410156
2017-06-18 00:41:07,1847504,27,User Subscriptions,BNL-OSG2_SCRATCHDISK,DISK,srm,RAL-LCG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,44,28.075305938720703
2017-06-18 00:41:07,1442612,1,User Subscriptions,RRC-KI-T1_SCRATCHDISK,DISK,srm,RAL-LCG2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,27,26.582256317138672
2017-06-18 00:41:07,5,4,User Subscriptions,BNL-OSG2_SCRATCHDISK,DISK,srm,CA-MCGILL-CLUMEQ-T2_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,4,26.080608367919922
2017-06-18 00:41:08,284,4,User Subscriptions,SWT2_CPB_SCRATCHDISK,DISK,srm,UKI-SCOTGRID-GLASGOW_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,38,26.77007293701172
2017-06-18 00:41:08,16215,1,User Subscriptions,MWT2_UC_SCRATCHDISK,DISK,srm,IN2P3-LPC_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,9,26.569887161254883
2017-06-18 00:41:08,1321992,2,User Subscriptions,BNL-OSG2_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,5,26.44528579711914
2017-06-18 00:41:08,999471,3,User Subscriptions,MWT2_UC_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts.usatlas.bnl.gov:8446,7,27.23320960998535
2017-06-18 00:41:45,2622360428,3,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,255,220.86692810058594
2017-06-18 00:41:45,2622275180,3,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,24,217.58560180664062
2017-06-18 00:41:45,1858821196,3,T0 Tape,CERN-PROD_DERIVED,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,29,164.91282653808594
2017-06-18 00:41:45,2622270904,3,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,38,227.72279357910156
2017-06-18 00:41:45,2622342680,3,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,31,221.66680908203125
2017-06-18 00:41:45,1871169746,2,T0 Tape,CERN-PROD_DERIVED,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,37,165.60858154296875
2017-06-18 00:41:45,2622364312,3,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,52,227.3676300048828
2017-06-18 00:43:52,553591339,1289,Production Input,CA-MCGILL-CLUMEQ-T2_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,219,34.3472785949707
2017-06-18 00:43:55,5504556813,913,Production Input,CA-MCGILL-CLUMEQ-T2_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,284,381.288818359375
2017-06-18 00:43:56,4986897065,747,Production Input,CA-MCGILL-CLUMEQ-T2_DATADISK,DISK,srm,RAL-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,448,336.57281494140625
2017-06-18 00:44:10,1501400318,1007,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,142,144.67593383789062
2017-06-18 00:44:10,2462407610,1108,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,253,245.8485870361328
2017-06-18 00:44:11,4903510212,1326,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,242,372.6265563964844
2017-06-18 00:44:14,2185999383,1369,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,105,256.58056640625
2017-06-18 00:44:15,562274129,1394,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,26,34.64773941040039
2017-06-18 00:44:17,4414835633,921,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,RAL-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,205,299.0516052246094
2017-06-18 00:44:17,3717214794,504,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts3.cern.ch:8446,597,375.57830810546875
2017-06-18 00:44:17,551224833,1145,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,86,38.74338150024414
2017-06-18 00:44:18,5062541893,848,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,RAL-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,561,308.0881652832031
2017-06-18 00:44:18,2998153140,483,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts3.cern.ch:8446,1206,339.4795227050781
2017-06-18 00:44:19,4801677751,924,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,RAL-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,217,347.0573425292969
2017-06-18 00:44:19,5555136533,1465,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,203,408.63604736328125
2017-06-18 00:44:20,5047987129,1317,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,259,408.86932373046875
2017-06-18 00:44:20,4105316217,1228,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,199,369.6228942871094
2017-06-18 00:44:20,3975873790,1389,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,191,367.9623718261719
2017-06-18 00:44:21,2591422358,1232,Production Input,IEPSAS-KOSICE_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,154,283.86370849609375
2017-06-18 00:44:38,4237449332,945,Production Input,NIKHEF-ELPROD_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,113,369.6416931152344
2017-06-18 00:44:43,5386425819,997,Production Input,NIKHEF-ELPROD_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,144,400.6133117675781
2017-06-18 00:44:44,4356848918,612,Production Input,INFN-FRASCATI_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,475,362.8614501953125
2017-06-18 00:44:46,1307992525,1012,Production Input,NIKHEF-ELPROD_DATADISK,DISK,srm,FZK-LCG2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,54,156.7369384765625
2017-06-18 00:51:47,2622370492,12,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,65,240.5582733154297
2017-06-18 00:51:47,2622239048,2,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,48,217.2127685546875
2017-06-18 00:51:47,2622384888,9,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,153,231.25381469726562
2017-06-18 00:51:47,2622106960,796,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,34,225.33224487304688
2017-06-18 00:51:47,2622392772,56,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,370,229.45468139648438
2017-06-18 00:51:47,339197796,398,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,16,29.586820602416992
2017-06-18 00:51:48,1175648456,17,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,39,38.4783821105957
2017-06-18 00:51:48,1179067632,509,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,238,41.27664566040039
2017-06-18 00:51:48,1169906968,13,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,132,42.787349700927734
2017-06-18 00:51:48,1196411508,819,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,93,43.10697555541992
2017-06-18 00:51:48,1131747396,102,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,66,39.07846450805664
2017-06-18 00:51:48,1173823268,89,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,703,41.916744232177734
2017-06-18 00:51:48,1132607944,24,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,101,39.93012237548828
2017-06-18 00:51:48,1142599816,842,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,22,39.00887680053711
2017-06-18 00:51:48,1201673040,512,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,45,43.266685485839844
2017-06-18 00:51:48,1212976692,93,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,101,45.952388763427734
2017-06-18 00:51:48,1174532868,819,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,29,41.878231048583984
2017-06-18 00:51:48,1125217640,13,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,155,38.10558319091797
2017-06-18 00:51:48,1125260140,793,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,39,38.21120834350586
2017-06-18 00:51:49,27749308,344,Staging,FZK-LCG2_SCRATCHDISK,DISK,srm,FZK-LCG2_DATATAPE,TAPE,https://fts3.cern.ch:8446,2,27.287845611572266
2017-06-18 00:51:49,94791732,347,Staging,FZK-LCG2_SCRATCHDISK,DISK,srm,FZK-LCG2_DATATAPE,TAPE,https://fts3.cern.ch:8446,2,26.93165397644043
2017-06-18 00:51:49,108903804,345,Staging,FZK-LCG2_SCRATCHDISK,DISK,srm,FZK-LCG2_DATATAPE,TAPE,https://fts3.cern.ch:8446,2,27.700122833251953
2017-06-18 00:51:49,127830868,347,Staging,FZK-LCG2_SCRATCHDISK,DISK,srm,FZK-LCG2_DATATAPE,TAPE,https://fts3.cern.ch:8446,2,31.02557373046875
2017-06-18 00:54:03,1289841208,5,T0 Tape,CERN-PROD_DERIVED,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,64,46.83403396606445
2017-06-18 00:54:03,486186672,5,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,129,31.636674880981445
2017-06-18 00:54:04,1886551895,33,T0 Export,CERN-PROD_DATADISK,DISK,gsiftp,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,191,190.5110626220703
2017-06-18 00:54:04,693871228,11,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,9,31.249683380126953
2017-06-18 00:54:04,96920588,688,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,11,27.641740798950195
2017-06-18 00:54:04,96638368,42,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,10,28.35091781616211
2017-06-18 00:54:04,1987017611,2,T0 Export,CERN-PROD_DATADISK,DISK,gsiftp,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,94,162.86007690429688
2017-06-18 00:54:04,736503007,2,T0 Export,CERN-PROD_DATADISK,DISK,gsiftp,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,29,32.7900505065918
2017-06-18 00:54:04,794454324,688,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,17,29.48166847229004
2017-06-18 00:54:04,685377491,2,T0 Export,CERN-PROD_DATADISK,DISK,gsiftp,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,31,29.491317749023438
2017-06-18 00:54:04,95874256,6,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,16,27.660734176635742
2017-06-18 00:54:04,536880208,242,T0 Export,PIC_DATATAPE,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,18,29.29779052734375
2017-06-18 00:54:04,92030952,55,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,31,27.81894302368164
2017-06-18 00:54:04,398616808,2,T0 Export,PIC_DATATAPE,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,38,28.29319190979004
2017-06-18 00:54:04,1887420336,59,T0 Export,CERN-PROD_DATADISK,DISK,gsiftp,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,23,167.1866455078125
2017-06-18 00:54:04,819444828,735,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,28,41.94440460205078
2017-06-18 00:54:05,6311639094,47,T0 Export,INFN-T1_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,75,395.5814514160156
2017-06-18 00:54:05,1303188873,126,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,127,236.5301971435547
2017-06-18 00:54:05,1230795738,216,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,34,191.54385375976562
2017-06-18 00:54:05,6055503108,13,T0 Export,MWT2_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts.usatlas.bnl.gov:8446,130,450.833251953125
2017-06-18 00:54:05,1279833848,112,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,47,239.85308837890625
2017-06-18 00:54:05,819444828,2,T0 Export,TRIUMF-LCG2_DATATAPE,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts.usatlas.bnl.gov:8446,25,91.30796813964844
2017-06-18 00:54:05,1377796025,49,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,35,172.8651123046875
2017-06-18 00:54:05,6104132351,7,T0 Export,MWT2_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts.usatlas.bnl.gov:8446,448,441.850341796875
2017-06-18 00:54:05,1323301572,12,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,32,240.6220245361328
2017-06-18 00:54:05,1160244057,207,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,106,186.9174346923828
2017-06-18 00:54:05,1182901204,203,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,272,176.5189208984375
2017-06-18 00:54:05,1278519787,216,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,69,200.29635620117188
2017-06-18 00:54:05,1293127851,251,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,50,192.55419921875
2017-06-18 00:54:05,1289539801,287,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,65,196.60723876953125
2017-06-18 00:54:05,1283928327,111,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,37,182.4083709716797
2017-06-18 00:54:05,2581547424,545,T0 Export,RAL-LCG2_DATATAPE,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,115,244.87205505371094
2017-06-18 00:54:05,1389074969,126,T0 Export,UKI-SOUTHGRID-OX-HEP_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,36,201.26141357421875
2017-06-18 00:54:11,373814056,381,T0 Export,FZK-LCG2_DATATAPE,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,365,30.689517974853516
2017-06-18 00:54:11,446937332,375,T0 Export,FZK-LCG2_DATATAPE,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,34,27.60672378540039
2017-06-18 00:54:11,379795712,39,T0 Export,FZK-LCG2_DATATAPE,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,41,26.79201889038086
2017-06-18 00:54:12,5392984543,43,T0 Export,PIC_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,373,382.27740478515625
2017-06-18 00:54:12,6026905418,72,T0 Export,PIC_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,347,440.6114501953125
2017-06-18 00:54:12,1166348814,32,T0 Export,PIC_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,72,192.27767944335938
2017-06-18 00:54:12,5434527826,71,T0 Export,PIC_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,234,405.7346496582031
2017-06-18 00:54:12,2622380732,494,T0 Export,RAL-LCG2_DATATAPE,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,219,285.1188049316406
2017-06-18 00:54:12,2622279700,605,T0 Export,RAL-LCG2_DATATAPE,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,40,262.782470703125
2017-06-18 00:54:12,5928725360,197,T0 Export,PIC_DATADISK,DISK,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,325,418.2379150390625
2017-06-18 00:54:40,6023296995,155,T0 Tape,CERN-PROD_DERIVED,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,648,418.2099609375
2017-06-18 00:54:40,1350283144,156,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,166,99.24713134765625
2017-06-18 00:54:40,30027976,584,T0 Tape,CERN-PROD_RAW,TAPE,srm,CERN-PROD_TZDISK,DISK,https://fts3.cern.ch:8446,7,28.75997543334961
2017-06-18 00:54:59,442795531,463,Production Input,NET2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,22,32.68415451049805
2017-06-18 00:54:59,481180131,450,Production Input,NET2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,57,35.65580368041992
2017-06-18 00:55:00,482907111,529,Production Input,NET2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,28,33.66249084472656
2017-06-18 00:55:07,470908710,680,Production Input,NET2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,23,35.46156692504883
2017-06-18 00:55:07,468156643,976,Production Input,NET2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,63,35.334434509277344
2017-06-18 00:55:07,471613326,749,Production Input,NET2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,67,33.32046127319336
2017-06-18 00:55:07,472476408,893,Production Input,NET2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,34,35.48378372192383
2017-06-18 00:55:07,471223781,909,Production Input,NET2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,21,30.88636016845703
2017-06-18 00:55:08,465029067,603,Production Input,NET2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,38,40.080528259277344
2017-06-18 00:55:09,480463379,667,Production Input,NET2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,24,34.9899787902832
2017-06-18 00:55:12,473161451,444,Production Input,NDGF-T1_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,9,34.73417663574219
2017-06-18 00:55:13,11902177,4,Production Output,SWT2_CPB_DATADISK,DISK,srm,JINR-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,36,34.74070358276367
2017-06-18 00:55:13,145498980,12,Production Output,BNL-OSG2_DATADISK,DISK,srm,RO-07-NIPNE_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,12,36.8063850402832
2017-06-18 00:55:13,11571769,43,Production Output,SWT2_CPB_DATADISK,DISK,srm,JINR-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,61,32.01252746582031
2017-06-18 00:55:13,20695523,401,Production Output,SWT2_CPB_DATADISK,DISK,srm,GRIF-LAL_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,25,29.076793670654297
2017-06-18 00:55:13,1239296,5,Production Output,UTA_SWT2_DATADISK,DISK,srm,UKI-SCOTGRID-DURHAM_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,16,29.652111053466797
2017-06-18 00:55:13,11792048,88,Production Output,SWT2_CPB_DATADISK,DISK,srm,JINR-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,39,38.119991302490234
2017-06-18 00:55:13,18436007,1,Production Output,SWT2_CPB_DATADISK,DISK,srm,INFN-COSENZA_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,53,29.144874572753906
2017-06-18 00:55:14,143183215,2,Production Output,BNL-OSG2_DATADISK,DISK,srm,JINR-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,11,29.005680084228516
2017-06-18 00:55:14,139580785,47,Production Output,BNL-OSG2_DATADISK,DISK,srm,UKI-LT2-RHUL_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,19,36.84381866455078
2017-06-18 00:55:14,144086513,2,Production Output,BNL-OSG2_DATADISK,DISK,srm,RO-02-NIPNE_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,17,28.718320846557617
2017-06-18 00:55:14,148982303,67,Production Output,BNL-OSG2_DATADISK,DISK,srm,UKI-LT2-RHUL_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,14,37.3237419128418
2017-06-18 00:55:14,21461396,3,Production Output,SWT2_CPB_DATADISK,DISK,srm,WEIZMANN-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,37,37.00690841674805
2017-06-18 00:55:14,524945087,2,Production Output,TRIUMF-LCG2_DATADISK,DISK,srm,NCG-INGRID-PT_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,27,51.90085983276367
2017-06-18 00:55:14,581007179,3,Production Output,TRIUMF-LCG2_DATADISK,DISK,srm,BNL-OSG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,10,96.37107849121094
2017-06-18 00:55:15,589793297,4,Production Output,SWT2_CPB_DATADISK,DISK,srm,TAIWAN-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,96,93.59234619140625
2017-06-18 00:55:15,298850266,3,Production Output,RRC-KI-T1_DATADISK,DISK,srm,WEIZMANN-LCG2_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,38,41.831790924072266
