,Unnamed: 0,account,activity,bytes,checksum-adler,checksum-md5,dst-rse,dst-type,dst-url,duration,guid,name,previous-request-id,protocol,reason,request-id,scope,src-rse,src-type,src-url,started_at,submitted_at,tool-id,transfer-endpoint,transfer-id,transfer-link,transferred_at
24,24,,T0 Tape,177366236,4bca3c38,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0239._SFO-8._0002.1,12,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0239._SFO-8._0002.1,,srm,,5816648364ba4f5dacd99ab986a1c3cf,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0239._SFO-8._0002.1,2017-06-18 00:36:55,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:37:07
25,25,,T0 Tape,2607521852,3c496472,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_VdM/00327057/data17_13TeV.00327057.calibration_VdM.daq.RAW/data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0338._SFO-7._0002.data,106,,data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0338._SFO-7._0002.data,,srm,,ad87f7560c344d00badb1a76ac9915cd,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_VdM/00327057/data17_13TeV.00327057.calibration_VdM.daq.RAW/data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0338._SFO-7._0002.data,2017-06-18 00:37:06,2017-06-18 00:34:11,rucio-conveyor,https://fts3.cern.ch:8446,7fb4b833-7359-5ce3-ac05-d72b1241f5b4,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/7fb4b833-7359-5ce3-ac05-d72b1241f5b4,2017-06-18 00:38:52
26,26,,T0 Tape,2621983756,3d87acf0,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_VdM/00327057/data17_13TeV.00327057.calibration_VdM.daq.RAW/data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0340._SFO-6._0001.data,217,,data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0340._SFO-6._0001.data,,srm,,ff13e918a4eb4f829a87a2528b71280e,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_VdM/00327057/data17_13TeV.00327057.calibration_VdM.daq.RAW/data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0340._SFO-6._0001.data,2017-06-18 00:39:30,2017-06-18 00:34:11,rucio-conveyor,https://fts3.cern.ch:8446,7fb4b833-7359-5ce3-ac05-d72b1241f5b4,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/7fb4b833-7359-5ce3-ac05-d72b1241f5b4,2017-06-18 00:43:07
27,27,,T0 Tape,45322448,49110417,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0273._SFO-8._0002.1,9,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0273._SFO-8._0002.1,,srm,,2ce85778bcb44e35bd8edb67c9f3b999,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0273._SFO-8._0002.1,2017-06-18 00:35:58,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:36:07
28,28,,T0 Tape,2622044804,944d8f64,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0259._SFO-6._0001.1,58,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0259._SFO-6._0001.1,,srm,,36934427996442da8e7a7580f3067b6e,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0259._SFO-6._0001.1,2017-06-18 00:35:02,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:36:00
29,29,,T0 Tape,1174532868,9a70379a,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/express_express/00327057/data17_13TeV.00327057.express_express.merge.RAW/data17_13TeV.00327057.express_express.merge.RAW._lb0379._SFO-ALL._0001.1,29,,data17_13TeV.00327057.express_express.merge.RAW._lb0379._SFO-ALL._0001.1,,srm,,49b172eb6c4945f295b73454c137afc8,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/express_express/00327057/data17_13TeV.00327057.express_express.merge.RAW/data17_13TeV.00327057.express_express.merge.RAW._lb0379._SFO-ALL._0001.1,2017-06-18 01:05:27,2017-06-18 00:51:48,rucio-conveyor,https://fts3.cern.ch:8446,35ae3f19-a4ec-5cf0-a5f3-f9b144d5acd3,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/35ae3f19-a4ec-5cf0-a5f3-f9b144d5acd3,2017-06-18 01:05:56
30,30,,T0 Tape,170665660,d63c622c,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0233._SFO-3._0002.1,13,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0233._SFO-3._0002.1,,srm,,de0a8dcd74dd4462bbc53b4e3fe9c1f3,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0233._SFO-3._0002.1,2017-06-18 00:37:57,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:38:10
31,31,,T0 Tape,160467844,b5d18d25,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0235._SFO-7._0002.1,10,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0235._SFO-7._0002.1,,srm,,28df60bbc70b43bcb2350a2feed0a034,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0235._SFO-7._0002.1,2017-06-18 00:36:28,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:36:38
32,32,,T0 Tape,2621970100,a039516a,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_VdM/00327057/data17_13TeV.00327057.calibration_VdM.daq.RAW/data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0339._SFO-2._0001.data,178,,data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0339._SFO-2._0001.data,,srm,,a26db419e6214821b61d105fdda7ce54,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_VdM/00327057/data17_13TeV.00327057.calibration_VdM.daq.RAW/data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0339._SFO-2._0001.data,2017-06-18 00:37:05,2017-06-18 00:34:11,rucio-conveyor,https://fts3.cern.ch:8446,7fb4b833-7359-5ce3-ac05-d72b1241f5b4,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/7fb4b833-7359-5ce3-ac05-d72b1241f5b4,2017-06-18 00:40:03
33,33,,T0 Tape,2622080836,1d8756ca,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_VdM/00327057/data17_13TeV.00327057.calibration_VdM.daq.RAW/data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0341._SFO-6._0002.data,58,,data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0341._SFO-6._0002.data,,srm,,0633f9a41a3c4c58ae027d89d10cce02,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_VdM/00327057/data17_13TeV.00327057.calibration_VdM.daq.RAW/data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0341._SFO-6._0002.data,2017-06-18 00:38:10,2017-06-18 00:34:11,rucio-conveyor,https://fts3.cern.ch:8446,7fb4b833-7359-5ce3-ac05-d72b1241f5b4,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/7fb4b833-7359-5ce3-ac05-d72b1241f5b4,2017-06-18 00:39:08
34,34,,T0 Tape,2622189168,9fba7a80,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_VdM/00327057/data17_13TeV.00327057.calibration_VdM.daq.RAW/data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0337._SFO-3._0002.data,43,,data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0337._SFO-3._0002.data,,srm,,2e58bb31fb364a6894ac37f1fc67fae7,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_VdM/00327057/data17_13TeV.00327057.calibration_VdM.daq.RAW/data17_13TeV.00327057.calibration_VdM.daq.RAW._lb0337._SFO-3._0002.data,2017-06-18 00:36:26,2017-06-18 00:34:11,rucio-conveyor,https://fts3.cern.ch:8446,7fb4b833-7359-5ce3-ac05-d72b1241f5b4,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/7fb4b833-7359-5ce3-ac05-d72b1241f5b4,2017-06-18 00:37:09
35,35,,T0 Tape,2622143580,241e75f2,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0200._SFO-5._0001.1,430,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0200._SFO-5._0001.1,,srm,,35033ab6e54f43cab0dee491038875ba,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0200._SFO-5._0001.1,2017-06-18 00:38:13,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:45:23
36,36,,T0 Tape,1188051544,547a66a4,,CERN-PROD_DERIVED,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/derived/data17_13TeV/physics_Main/00325558/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816._0357.1,38,,data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816._0357.1,,srm,,8781f89122e74a709d5e4366a85bf8e0,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/physics_Main/00325558/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816._0357.1,2017-06-18 00:33:41,2017-06-18 00:33:41,rucio-conveyor,https://fts3.cern.ch:8446,71969e62-e4ff-562e-a923-802399b6cd7f,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/71969e62-e4ff-562e-a923-802399b6cd7f,2017-06-18 00:34:19
37,37,,T0 Tape,2622049796,0a831bed,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0273._SFO-8._0001.1,56,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0273._SFO-8._0001.1,,srm,,70b7291db4e94c939ebaeec954e86021,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0273._SFO-8._0001.1,2017-06-18 00:36:48,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:37:44
38,38,,User Subscriptions,10145,e58ff404,,UPITT_LOCALGROUPDISK,DISK,srm://atlas-dtn.phyast.pitt.edu:8443/srm/v2/server?SFN=/atlas/dtn/ATLASLOCALGROUPDISK/rucio/mc15_13TeV/18/05/NTUP_PILEUP.09543016._000024.pool.root.1,6,,NTUP_PILEUP.09543016._000024.pool.root.1,96e96d8576244ce68746a25471dee45e,srm,,2b968850e8d84132a4c69946df119a99,mc15_13TeV,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/mc15_13TeV/18/05/NTUP_PILEUP.09543016._000024.pool.root.1,2017-06-18 00:40:26,2017-06-12 16:59:25,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,419ac2bf-f0cc-5d4b-98fa-6c20dea30f56,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/419ac2bf-f0cc-5d4b-98fa-6c20dea30f56,2017-06-18 00:40:32
39,39,,T0 Tape,218886252,af123e7f,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0218._SFO-8._0002.1,5,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0218._SFO-8._0002.1,,srm,,5fe236d540e24dfda3da19ec28dc2d3a,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0218._SFO-8._0002.1,2017-06-18 00:37:03,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:37:08
40,40,,T0 Tape,194061964,5dff4eec,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0218._SFO-2._0002.1,11,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0218._SFO-2._0002.1,,srm,,0622a01dc17040299592ddfadecb25c6,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0218._SFO-2._0002.1,2017-06-18 00:36:16,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:36:27
41,41,,T0 Tape,1201673040,b021fecb,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/express_express/00327057/data17_13TeV.00327057.express_express.merge.RAW/data17_13TeV.00327057.express_express.merge.RAW._lb0359._SFO-ALL._0001.1,45,,data17_13TeV.00327057.express_express.merge.RAW._lb0359._SFO-ALL._0001.1,,srm,,d9ecc7d4b20c44688a04f134f4367beb,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/express_express/00327057/data17_13TeV.00327057.express_express.merge.RAW/data17_13TeV.00327057.express_express.merge.RAW._lb0359._SFO-ALL._0001.1,2017-06-18 01:00:20,2017-06-18 00:51:48,rucio-conveyor,https://fts3.cern.ch:8446,35ae3f19-a4ec-5cf0-a5f3-f9b144d5acd3,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/35ae3f19-a4ec-5cf0-a5f3-f9b144d5acd3,2017-06-18 01:01:05
42,42,,T0 Tape,2599982576,8691e9e1,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0321._SFO-4._0001.1,279,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0321._SFO-4._0001.1,,srm,,0dc0911d76fc4bed908d45190710895b,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0321._SFO-4._0001.1,2017-06-18 00:38:26,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:43:05
43,43,,T0 Tape,1282180476,66ec9ff3,,CERN-PROD_DERIVED,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/derived/data17_13TeV/physics_Main/00325558/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816._0325.1,112,,data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816._0325.1,,srm,,113d7e33192343229e6462a71fa5b067,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/physics_Main/00325558/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816._0325.1,2017-06-18 00:34:38,2017-06-18 00:33:41,rucio-conveyor,https://fts3.cern.ch:8446,71969e62-e4ff-562e-a923-802399b6cd7f,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/71969e62-e4ff-562e-a923-802399b6cd7f,2017-06-18 00:36:30
44,44,,T0 Tape,1207191114,de231f11,,CERN-PROD_DERIVED,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/derived/data17_13TeV/physics_Main/00325558/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816._0366.1,117,,data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816._0366.1,,srm,,65b43f3c34d14c58b3cc559e8419a79e,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/physics_Main/00325558/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816/data17_13TeV.00325558.physics_Main.merge.DESDM_MCP.f831_m1816._0366.1,2017-06-18 00:36:39,2017-06-18 00:33:41,rucio-conveyor,https://fts3.cern.ch:8446,71969e62-e4ff-562e-a923-802399b6cd7f,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/71969e62-e4ff-562e-a923-802399b6cd7f,2017-06-18 00:38:36
45,45,,T0 Tape,217583040,fafea8cc,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0205._SFO-7._0002.1,12,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0205._SFO-7._0002.1,,srm,,2d016b0c88784858adbd11790d0a288a,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0205._SFO-7._0002.1,2017-06-18 00:36:26,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:36:38
46,46,,T0 Tape,1131747396,9f5b07fe,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/express_express/00327057/data17_13TeV.00327057.express_express.merge.RAW/data17_13TeV.00327057.express_express.merge.RAW._lb0376._SFO-ALL._0001.1,66,,data17_13TeV.00327057.express_express.merge.RAW._lb0376._SFO-ALL._0001.1,,srm,,15d47b6705fc4f3a8e48f3379fa9990d,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/express_express/00327057/data17_13TeV.00327057.express_express.merge.RAW/data17_13TeV.00327057.express_express.merge.RAW._lb0376._SFO-ALL._0001.1,2017-06-18 00:53:30,2017-06-18 00:51:48,rucio-conveyor,https://fts3.cern.ch:8446,35ae3f19-a4ec-5cf0-a5f3-f9b144d5acd3,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/35ae3f19-a4ec-5cf0-a5f3-f9b144d5acd3,2017-06-18 00:54:36
47,47,,T0 Tape,4208388,8b20d6d1,,CERN-PROD_RAW,TAPE,srm://srm-atlas.cern.ch:8443/srm/managerv2?SFN=/castor/cern.ch/grid/atlas/rucio/raw/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0280._SFO-ALL._0001.1,14,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0280._SFO-ALL._0001.1,,srm,,0f98267140104a1581b17c9d1741c81d,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0280._SFO-ALL._0001.1,2017-06-18 00:36:45,2017-06-18 00:33:42,rucio-conveyor,https://fts3.cern.ch:8446,77abcf58-324a-5fa4-ad8f-1c41e988b8e2,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/77abcf58-324a-5fa4-ad8f-1c41e988b8e2,2017-06-18 00:36:59
